kodeKec,kodeKecDagri,namaKec,kodeKabKot,kodeKabKotDagri,namaKabKot,kodeProv,kodeProvDagri,namaProv
052425,350928,LEDOK OMBO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052408,350926,MAYANG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052409,350923,MUMBULSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052423,350924,PAKUSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052420,350914,PANTI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052431,350920,PATRANG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052403,350908,PUGER,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052412,350913,RAMBIPUJI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052415,350907,SEMBORO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052407,350930,SILO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052421,350915,SUKORAMBI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052427,350929,SUKOWONO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052417,350903,SUMBERBARU,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052426,350931,SUMBERJAMBE,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052430,350921,SUMBERSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052418,350906,TANGGUL,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052406,350918,TEMPUREJO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052414,350905,UMBULSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052404,350911,WULUHAN,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
050401,351718,BANDAR KEDUNGMULYO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050407,351704,BARENG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050404,351708,DIWEK,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050403,351702,GUDO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050411,351719,JOGOROTO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050413,351709,JOMBANG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050419,351716,KABUH,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050416,351712,KESAMBEN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050417,351717,KUDU,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050414,351720,MEGALUH,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050409,351706,MOJOAGUNG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050406,351707,MOJOWARNO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050405,351703,NGORO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050421,351721,NGUSIKAN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050402,351701,PERAK,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050412,351710,PETERONGAN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050420,351715,PLANDAAN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050418,351714,PLOSO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050410,351711,SUMOBITO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050415,351713,TEMBELANG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050408,351705,WONOSALAM,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
051326,350626,BADAS,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051312,350622,BANYAKAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051315,350612,GAMPENGREJO,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051314,350613,GROGOL,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051316,350610,GURAH,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051323,350619,KANDANGAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051308,350605,KANDAT,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051324,350624,KAYEN KIDUL,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051304,350618,KEPUNG,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051301,350603,KRAS,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051321,350621,KUNJANG,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051310,350602,MOJO,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051309,350604,NGADILUWIH,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051303,350607,NGANCAR,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051325,350625,NGASEM,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051317,350611,PAGU,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051318,350614,PAPAR,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051322,350617,PARE,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051319,350616,PLEMAHAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051306,350609,PLOSOKLATEN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051305,350608,PUNCU,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051320,350615,PURWOASRI,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051302,350623,RINGINREJO,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051311,350601,SEMEN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051313,350620,TAROKAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051307,350606,WATES,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
050710,352405,BABAT,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050702,352402,BLULUK,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050726,352407,BRONDONG,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050715,352425,DEKET,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050716,352426,GLAGAH,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050719,352420,KALITENGAH,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050717,352424,KARANGBINANGUN,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050720,352418,KARANG GENENG,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050708,352406,KEDUNGPRING,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050706,352419,KEMBANGBAHU,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050713,352422,LAMONGAN,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050723,352408,LAREN,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050722,352410,MADURAN,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050705,352416,MANTUP,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050709,352403,MODO,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050703,352404,NGIMBANG,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050725,352414,PACIRAN,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050711,352413,PUCUK,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050704,352411,SAMBENG,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050727,352427,SARIREJO,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050721,352409,SEKARAN,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050724,352415,SOLOKURO,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050707,352412,SUGIO,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050712,352417,SUKODADI,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050701,352401,SUKORAME,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050714,352423,TIKUNG,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050718,352421,TURI,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
052103,350803,CANDIPURO,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052118,350813,GUCIALIT,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052115,350817,JATIROTO,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052117,350816,KEDUNGJAJANG,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052119,350819,KLAKAH,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052106,350806,KUNIR,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052110,350810,LUMAJANG,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052113,350814,PADANG,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052104,350804,PASIRIAN,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052111,350811,PASRUJAMBE,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052102,350802,PRONOJIWO,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052116,350818,RANDUAGUNG,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052120,350820,RANUYOSO,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052108,350808,ROWOKANGKUNG,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052112,350812,SENDURO,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052114,350815,SUKODONO,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052121,350821,SUMBERSUKO,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052109,350809,TEKUNG,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052105,350805,TEMPEH,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052101,350801,TEMPURSARI,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
052107,350807,YOSOWILANGUN,052100,3508,KAB. LUMAJANG,050000,35,JAWA TIMUR
050812,351910,BALEREJO,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050804,351904,DAGANGAN,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050803,351902,DOLOPO,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050802,351903,GEGER,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050807,351906,GEMARANG,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050815,351909,JIWAN,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050806,351905,KARE,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050801,351901,KEBONSARI,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050813,351908,MADIUN,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050810,351911,MEJAYAN,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050809,351913,PILANGKENCENG,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050808,351912,SARADAN,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050814,351914,SAWAHAN,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050811,351915,WONOASRI,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
050805,351907,WUNGU,050800,3519,KAB. MADIUN,050000,35,JAWA TIMUR
051014,352012,BARAT,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051010,352010,BENDO,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051012,352013,KARANGREJO,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051016,352014,KARAS,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051015,352015,KARTOHARJO,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051005,352005,KAWEDANAN,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051003,352003,LEMBEYAN,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051006,352006,MAGETAN,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051011,352011,MAOSPATI,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051017,352016,NGARIBOYO,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051018,352017,NGUNTORONADI,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051008,352008,PANEKAN,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051002,352002,PARANG,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051007,352007,PLAOSAN,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051001,352001,PONCOL,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051019,352018,SIDOREJO,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051009,352009,SUKOMORO,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051004,352004,TAKERAN,051000,3520,KAB. MAGETAN,050000,35,JAWA TIMUR
051809,350706,AMPELGADING,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051804,350703,BANTUR,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051815,350714,BULULAWANG,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051807,350705,DAMPIT,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051830,350722,DAU,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051801,350701,DONOMULYO,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051805,350729,GEDANGAN,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051814,350710,GONDANGLEGI,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051826,350717,JABUNG,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051802,350711,KALIPARE,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051829,350723,KARANGPLOSO,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051833,350728,KASEMBON,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051816,350713,KEPANJEN,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051818,350731,KROMENGAN,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051827,350725,LAWANG,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051820,350720,NGAJUM,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051832,350727,NGANTANG,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051803,350702,PAGAK,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051813,350733,PAGELARAN,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051825,350718,PAKIS,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051822,350719,PAKISAJI,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051810,350707,PONCOKUSUMO,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051831,350726,PUJON,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051828,350724,SINGOSARI,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051806,350704,SUMBER MANJING WETAN,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051817,350712,SUMBERPUCUNG,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051823,350715,TAJINAN,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051808,350730,TIRTO YUDO,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051824,350716,TUMPANG,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051812,350709,TUREN,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051821,350721,WAGIR,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051811,350708,WAJAK,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
051819,350732,WONOSARI,051800,3507,KAB. MALANG,050000,35,JAWA TIMUR
050309,351610,BANGSAL,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050317,351617,DAWAR BLANDONG,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050310,351609,DLANGGU,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050314,351614,GEDEG,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050302,351602,GONDANG,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050301,351601,JATIREJO,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050316,351616,JETIS,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050315,351615,KEMLAGI,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050307,351607,KUTOREJO,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050318,351618,MOJOANYAR,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050308,351608,MOJOSARI,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050305,351605,NGORO,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050303,351603,PACET,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050306,351606,PUNGGING,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050311,351611,PURI,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050313,351613,SOOKO,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050304,351604,TRAWAS,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
050312,351612,TROWULAN,050300,3516,KAB. MOJOKERTO,050000,35,JAWA TIMUR
051415,351814,BAGOR,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051411,351810,BARON,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051403,351803,BERBEK,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051412,351817,GONDANG,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051420,351820,JATIKALEN,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051409,351808,KERTOSONO,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051419,351819,LENGKONG,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051404,351804,LOCERET,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051414,351813,NGANJUK,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051402,351802,NGETOS,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051418,351818,NGLUYU,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051408,351807,NGRONGGOT,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051405,351805,PACE,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051410,351809,PATIANROWO,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051407,351806,PRAMBON,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051417,351816,REJOSO,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051401,351801,SAWAHAN,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051413,351812,SUKOMORO,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051406,351811,TANJUNGANOM,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
051416,351815,WILANGAN,051400,3518,KAB. NGANJUK,050000,35,JAWA TIMUR
050909,352115,BRINGIN,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050905,352105,GENENG,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050918,352118,GERIH,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050903,352103,JOGOROGO,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050917,352117,KARANGANYAR,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050908,352107,KARANGJATI,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050919,352119,KASREMAN,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050913,352111,KEDUNGGALAR,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050904,352104,KENDAL,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050906,352106,KWADUNGAN,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050916,352113,MANTINGAN,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050911,352109,NGAWI,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050902,352102,NGRAMBE,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050910,352108,PADAS,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050907,352114,PANGKUR,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050912,352110,PARON,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050914,352116,PITU,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050901,352101,SINE,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
050915,352112,WIDODAREN,050900,3521,KAB. NGAWI,050000,35,JAWA TIMUR
051206,350106,ARJOSARI,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051208,350108,BANDAR,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051201,350101,DONOROJO,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051205,350105,KEBONAGUNG,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051207,350107,NAWANGAN,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051211,350111,NGADIROJO,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051204,350104,PACITAN,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051203,350102,PRINGKUKU,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051202,350103,PUNUNG,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051212,350112,SUDIMORO,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051209,350109,TEGALOMBO,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
051210,350110,TULAKAN,051200,3501,KAB. PACITAN,050000,35,JAWA TIMUR
052612,352811,BATU MARMAR,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052603,352803,GALIS,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052609,352812,KADUR,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052604,352808,LARANGAN,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052602,352802,PADEMAWU,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052610,352809,PAKONG,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052607,352806,PALENGAAN,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052605,352804,PAMEKASAN,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052613,352813,PASEAN,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052608,352807,PEGANTENAN,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052606,352805,PROPPO,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052601,352801,TLANAKAN,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
052611,352810,WARU,052600,3528,KAB. PAMEKASAN,050000,35,JAWA TIMUR
051915,351414,BANGIL,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051914,351413,BEJI,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051913,351412,GEMPOL,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051919,351418,GONDANG WETAN,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051922,351420,GRATI,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051907,351406,KEJAYAN,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051917,351416,KRATON,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051923,351422,LEKOK,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051905,351404,LUMBANG,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051924,351421,NGULING,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051912,351411,PANDAAN,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051906,351405,PASREPAN,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051918,351417,POHJENTREK,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051910,351410,PRIGEN,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051901,351401,PURWODADI,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051909,351408,PURWOSARI,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051903,351403,PUSPO,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051920,351423,REJOSO,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051916,351415,REMBANG,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051911,351409,SUKOREJO,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051904,351424,TOSARI,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051902,351402,TUTUR,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051921,351419,WINONGAN,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051908,351407,WONOREJO,051900,3514,KAB. PASURUAN,050000,35,JAWA TIMUR
051118,350216,BABADAN,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051114,350213,BADEGAN,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051111,350211,BALONG,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051103,350203,BUNGKAL,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051113,350220,JAMBON,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051119,350218,JENANGAN,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051110,350209,JETIS,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051112,350212,KAUMAN,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051108,350208,MLARAK,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051120,350219,NGEBEL,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051101,350202,NGRAYUN,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051117,350217,PONOROGO,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051121,350221,PUDAK,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051107,350207,PULUNG,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051104,350204,SAMBIT,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051115,350214,SAMPUNG,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051105,350205,SAWOO,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051109,350210,SIMAN,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051102,350201,SLAHUNG,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051106,350206,SOOKO,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
051116,350215,SUKOREJO,051100,3502,KAB. PONOROGO,050000,35,JAWA TIMUR
052004,351304,BANTARAN,052000,3513,KAB. PROBOLINGGO,050000,35,JAWA TIMUR
